,id,start_frame,stop_frame,annotation,video_file
5063,2,123,138,add coriander mace paprika and pepper into a bowl and mix together,video_889.mp4
5064,3,155,204,run mixture through grinder,video_889.mp4
5065,4,210,305,attach casing to machine and fill casing with meat,video_889.mp4
5066,5,307,325,twist casing into individual hot dogs,video_889.mp4
5067,0,66,78,add soy sauce rice vinegar honey chili garlic sauce chicken broth and cornstarch,video_891.mp4
5068,1,79,89,cut chicken into bite size pieces and toss with corn starch and black pepper,video_891.mp4
5069,2,90,123,cut green onions mince ginger and chop broccoli,video_891.mp4
5070,3,124,136,steam the broccoli,video_891.mp4
5071,4,140,148,add oil to wok and swirl to coat,video_891.mp4
5072,5,150,186,add chicken to the wok,video_891.mp4
5073,6,187,196,remove cooked chicken pieces and replace with raw chicken,video_891.mp4
5074,7,197,198,remove all chicken and turn down heat,video_891.mp4
5075,8,199,212,add onion garlic and ginger to wok and pour in sauce,video_891.mp4
5076,9,214,225,add chicken and broccoli and toss,video_891.mp4
5077,0,103,156,heat a skillet and salt some bacon pieces,video_893.mp4
5078,1,158,168,take the cooked beef off the flame and strain the fat,video_893.mp4
5079,2,179,195,add some lean beef pieces to a bowl and coat with some flour,video_893.mp4
5080,3,196,263,add the coated beef to preheated pan  stir and slightly brown them,video_893.mp4
5081,4,264,275,pull the cooked beef out of the pan and sprinkle little salt and pepper,video_893.mp4
5082,5,280,322,add bacon fat beef bacon red wine chopped garlic tomato paste and marjoram  and stir,video_893.mp4
5083,6,325,354,add baby carrots and ball onions and cover the pan,video_893.mp4
5084,7,387,390,add some mushrooms,video_893.mp4
5085,0,103,115,get a pot of water boiled,video_894.mp4
5086,1,131,161,wash the baky bok choy and chop it,video_894.mp4
5087,2,169,171,heat some olive oil in a pan,video_894.mp4
5088,3,214,218,cook the baby bok choy in the pan,video_894.mp4
5089,4,258,264,boil the noodles in the boiled water,video_894.mp4
5090,5,268,278,combine the soy sauce and hot water to make soup base,video_894.mp4
5091,6,282,295,drain the noodles rinse it with cold water and put it into soup base,video_894.mp4
5092,7,312,328,garnish it with chopped pork cooked baby bok choy and then serve,video_894.mp4
5093,0,2,16,slice the cloves of garlic,video_897.mp4
5094,1,22,67,combine water cornstarch snow peas garlic ginger brown sugar soy sauce and pepper flakes,video_897.mp4
5095,2,69,92,mix egg whites and cornstarch,video_897.mp4
5096,3,92,102,coat the chicken in the mixture,video_897.mp4
5097,4,102,107,season the chicken with salt and pepper,video_897.mp4
5098,5,117,131,add oil and chicken to the pan,video_897.mp4
5099,6,163,175,add the snow peas to the pan,video_897.mp4
5100,7,200,209,add the chicken to the pan,video_897.mp4
5101,0,52,62,take cleaned calamari ina bowl and marinate with olive oil finely chopped fresh thyme leaves and salt,video_898.mp4
5102,1,67,75,smash some garlic cloves and put them along with other ingredients,video_898.mp4
5103,2,85,96,add some sumac to season and add flavor,video_898.mp4
5104,3,98,105,toss all the ingredients well and make a proper mixture and set aside,video_898.mp4
5105,4,113,127,melon ball a peeled potato using melon baller and put into boiling salted water and cook for 8  10 minutes,video_898.mp4
5106,5,136,187,add ume plum paste rice wine vinegar pinot noir verjus soya sauce mirin sesame paste pomegranate molasses pinch of salt,video_898.mp4
5107,6,193,209,spread marinated calamari olive oil smeared cherries and on the hot smoky grilling pan and cook flipping for few minutes,video_898.mp4
5108,7,223,229,fry potato melon balls in little butter and sprinkle salt on it,video_898.mp4
5109,8,239,251,take off the grilled items from the pan,video_898.mp4
5110,9,252,261,separate the fried tentacles and calamari and cherries,video_898.mp4
5111,10,262,267,roughly chop calamari in to pieces,video_898.mp4
5112,11,272,281,take some lettuces in a bowl pop the cherries off in to the it and add the calamari,video_898.mp4
5113,12,286,294,add golden brown potatoes with other ingredients and toss the salad,video_898.mp4
5114,13,304,315,plate the dish and serve,video_898.mp4
5115,0,101,105,pour oil into a pan,video_900.mp4
5116,1,107,128,fry the chorizo in the pan,video_900.mp4
5117,2,137,140,pour into the eggs to the pan,video_900.mp4
5118,3,141,155,mix the eggs with the chorizo,video_900.mp4
5119,0,66,89,drain the garbanzo beans,video_901.mp4
5120,1,90,102,add the the garbanzo beans to the food processor,video_901.mp4
5121,2,133,148,add tahini paste to the food processor,video_901.mp4
5122,3,162,204,add sour cream mint leaves and lemon juice to the food processor,video_901.mp4
5123,4,204,232,crush garlic with salt and add to the food processor,video_901.mp4
5124,5,241,253,blend the ingredients in the food processor,video_901.mp4
5125,6,280,298,stir the hummus and add water,video_901.mp4
5126,7,298,312,blend the hummus,video_901.mp4
5127,8,342,361,add citric acid to the hummus,video_901.mp4
5128,9,392,430,spread the hummus on a plate,video_901.mp4
5129,10,435,483,place parsley paprika and oil on the hummus,video_901.mp4
5130,0,63,82,stir eggs in the pan,video_902.mp4
5131,1,89,103,cook some chicken breast with the sesame oil,video_902.mp4
5132,2,109,135,add sesame oil chopped white onions garlic and chopped celery and stir,video_902.mp4
5133,3,140,168,add green beans bell peppers and peas,video_902.mp4
5134,4,177,191,add white rice and stir everything together,video_902.mp4
5135,5,192,208,add some chili garlic sauce red chili flakes soy sauce and salt,video_902.mp4
5136,6,216,235,add the cooked chicken breast and eggs to the fried rice and mix together,video_902.mp4
5137,0,67,71,prepare the grill fire,video_903.mp4
5138,1,72,115,grill the brats,video_903.mp4
5139,2,146,160,simmer the brats in beer,video_903.mp4
5140,3,167,172,place the brats in the roll,video_903.mp4
5141,0,34,50,crush the walnuts with a rolling pin,video_904.mp4
5142,1,50,67,take 1 packet cream cheese in a bowl and stir it well,video_904.mp4
5143,2,67,145,add blue cheese crushed walnuts cognac onion pepper and kosher salt to the bowl and mix well,video_904.mp4
5144,3,197,241,shape the beef into patties,video_904.mp4
5145,4,253,301,spread blue cheese on the buns and place mushrooms patty lettuce and the bun on top,video_904.mp4
5146,0,24,33,chop the potatoes,video_905.mp4
5147,1,44,62,add some melted butter egg and flour,video_905.mp4
5148,2,63,87,add black pepper paprika and salt,video_905.mp4
5149,3,95,103,mix and mash the mixture,video_905.mp4
5150,4,108,133,place the mixture in rings and place the rings on a grill,video_905.mp4
5151,5,135,167,flip once and remove the rings,video_905.mp4
5152,0,23,32,mix vegetable stock powder and water,video_906.mp4
5153,1,33,58,add tamarind honey and lime juice to vegetable stock,video_906.mp4
5154,2,74,81,tear oyster mushrooms into pieces,video_906.mp4
5155,3,82,101,mix tamarind water lime juice and honey in a bowl,video_906.mp4
5156,4,105,112,pour the sauce into a pan and add the mushrooms,video_906.mp4
5157,5,135,139,add whole wheat noodles and cook,video_906.mp4
5158,6,140,168,chop scallions red chili and grate carrot,video_906.mp4
5159,7,182,199,take the noodles out,video_906.mp4
5160,8,203,207,pour some broth into the bowls,video_906.mp4
5161,9,211,247,top the noodles with some fried mushrooms bean sprouts grated carrots chopped scallions and chopped red chilies,video_906.mp4
5162,10,251,258,sprinkle some toasted sesame seeds on top,video_906.mp4
5163,0,12,17,cut carrot and cucumber to slices,video_907.mp4
5164,1,17,20,cook the carrot on a pan with sesame oil,video_907.mp4
5165,2,21,24,boil some spinach and yellow sprouts,video_907.mp4
5166,3,25,29,add salt minced garlic and sesame oil to the boiled spinach and mix them,video_907.mp4
5167,4,31,35,cut some mushroom and add sesame oil soy sauce garlic and pepper to it,video_907.mp4
5168,5,43,55,mix the beef with some soy sauce pepper sesame oil and minced garlic,video_907.mp4
5169,6,57,77,add sugar to the beef and fry it on a grill,video_907.mp4
5170,7,81,83,pour some sesame oil at the bottom of a pot,video_907.mp4
5171,8,85,90,add some steamed rice to the pot,video_907.mp4
5172,9,92,122,dump in the beef all the prepared vegetables and chili paste,video_907.mp4
5173,10,124,132,crack an egg on the top and spread some sesame seeds and cook it on the stove,video_907.mp4
5174,0,97,130,boil water in a pot and add salt 3-4 tsp of oil add basmati rice and cook for about 6-7 minutes,video_908.mp4
5175,1,131,165,heat 2 tbsp of oil in a pan add bay leaf cinnamon sticks cloves and add all the chopped vegetables saute until partially cooked,video_908.mp4
5176,2,166,193,add chopped potatoes,video_908.mp4
5177,3,194,210,drain the water from the cooked rice and let it cool,video_908.mp4
5178,4,220,304,add all the spices into the cooked vegetables and mix it well add a cup of curd 1 5 tsp garlic ginger paste 2 tsp of soy sauce 1 tsp of chili sauce add salt and mix it well to combine,video_908.mp4
5179,5,305,350,add half part of mint leaves and water into the vegetables and let it simmer for 5-10 minutes,video_908.mp4
5180,6,351,373,add tofu and cashews into the pan and mix it gently,video_908.mp4
5181,7,373,465,add little oil on the pressure cooker bowl spread a layer of vegetables and top it with  of cooked rice then add cinnamon sticks cardamom cloves mint leaves roasted onions repeat the process for further layers,video_908.mp4
5182,8,466,536,sprinkle coriander at the top and steam cook for half an hour without weight,video_908.mp4
5183,9,540,582,transfer the biryani onto a wide pan and mix the rice gently serve it along with raita,video_908.mp4
5184,0,78,101,pour entire coconut amino acid and soy sauce into a pot and heat under medium high,video_909.mp4
5185,1,104,160,add some water and a little fish sauce and boil,video_909.mp4
5186,2,229,238,put udon noodles in the soup,video_909.mp4
5187,3,263,274,add some chopped lettuce in the soup and cook them,video_909.mp4
5188,4,290,297,add some sea salt,video_909.mp4
5189,0,27,44,season the chicken breast fillet with salt and black pepper on both sides,video_910.mp4
5190,1,45,60,heat some olive oil in a frying pan and fry the seasoned chicken until white with golden patches,video_910.mp4
5191,2,61,79,cut the chicken into cubes or strips,video_910.mp4
5192,3,80,105,place the mixed salad leaves into a bowl then add the cut chickens and the croutons,video_910.mp4
5193,4,106,119,drizzle a generous amount of cesar salad dressing over top,video_910.mp4
5194,5,120,127,sprinkle grated parmesan cheese on top and serve,video_910.mp4
5195,0,115,139,cut and shape the apple slices as to thick flat and even surface,video_911.mp4
5196,1,142,146,place the apple pieces on a plate and season with salt and pepper,video_911.mp4
5197,2,150,193,heat some duck fat in a pan add the apple and sprinkle sugar on top,video_911.mp4
5198,3,229,234,slice the foie gras,video_911.mp4
5199,4,249,257,remove the vein from the foie gras,video_911.mp4
5200,5,270,285,sprinkle some salt and pepper on both the sides of the foie gras slice,video_911.mp4
5201,6,287,318,place the seasoned foie gras in the pan and cook until it is golden brown and,video_911.mp4
5202,7,319,324,remove the cooked foie gras and pat it with a towel to strain excess oil,video_911.mp4
5203,8,332,333,put the foie gras on the bottom slice of the apple,video_911.mp4
5204,9,334,345,saute one slice of the cep mushroom in duck fat,video_911.mp4
5205,10,346,351,place the sandwich in the pan,video_911.mp4
5206,11,385,399,add cider vinegar and sweet cider to the apple,video_911.mp4
5207,12,403,409,add some beef stock to the apples,video_911.mp4
5208,13,423,447,plate the burger with fresh herbs vinegary and cubes of foie gras,video_911.mp4
5209,0,11,30,place the chili peppers and oil in the pot,video_912.mp4
5210,1,101,125,cut the tofu into cubes,video_912.mp4
5211,2,138,151,pour oil into the wok,video_912.mp4
5212,3,158,168,add garlic and ginger to the wok,video_912.mp4
5213,4,173,183,add the peppercorn to the wok,video_912.mp4
5214,5,222,233,add the pork to the wok,video_912.mp4
5215,6,244,263,add the spicy bean paste to the wok,video_912.mp4
5216,7,307,330,add the chicken stock and cornstarch mix to the wok,video_912.mp4
5217,8,335,343,add the chili oil to the wok,video_912.mp4
5218,9,345,359,add the tofu to the wok,video_912.mp4
5219,10,388,395,add the green onions to the wok,video_912.mp4
5220,0,57,79,saute chopped onions add garlic and ginger and mix it well,video_913.mp4
5221,1,80,144,add the spice mixture and stir fry,video_913.mp4
5222,2,154,179,add cooked potatoes mix together and cover,video_913.mp4
5223,3,208,226,add vegetables to a bowl mix and let it cook for 5 minutes with covered lid,video_913.mp4
5224,4,240,256,add the green beans and mix it,video_913.mp4
5225,0,75,85,add black pepper and sicilian sea salt to flour,video_915.mp4
5226,1,86,129,cut the vinegar pepper and hot pepper into small pieces,video_915.mp4
5227,2,130,159,fry the peppers,video_915.mp4
5228,3,169,179,coat the squid in flour,video_915.mp4
5229,4,180,217,deep fry the calamari in oil,video_915.mp4
5230,5,254,268,garnish with the fried peppers,video_915.mp4
5231,0,76,106,coat sliced chicken in flour beaten eggs and bread crumbs,video_916.mp4
5232,1,120,172,heat olive oil in a pan and fry the chicken,video_916.mp4
5233,2,184,207,spread some tomato sauce at the bottom of a tray and lay the cooked chicken on top,video_916.mp4
5234,3,213,225,put some sauce on top of the chicken,video_916.mp4
5235,4,236,288,place cheese and olive oil on top and place the tray in the oven,video_916.mp4
5236,5,304,310,combine sauce pasta and chicken parmesan,video_916.mp4
5237,0,44,46,lightly brush 2 slices of black pudding with melted butter and grill,video_917.mp4
5238,1,47,56,cut foie gras and season with salt and pepper,video_917.mp4
5239,2,72,84,drizzle reduction on the plate and place apple and vanilla chutney and herbs on the plate,video_917.mp4
5240,3,96,99,place seasoned watercress leaves in the center of the plate,video_917.mp4
5241,4,116,117,fry foie gras on each side,video_917.mp4
5242,5,118,128,cut an apple sprinkle sugar on and caramelize,video_917.mp4
5243,6,129,130,flip the foie gras and cook the other side,video_917.mp4
5244,7,131,136,layer the foie gras pudding and apple,video_917.mp4
5245,8,137,141,remove the sandwich off the pan and set them on the watercress salad,video_917.mp4
5246,0,25,38,shred chicken,video_918.mp4
5247,1,40,71,mix chicken sauce in a bowl,video_918.mp4
5248,2,73,80,fry bacon in a pan,video_918.mp4
5249,3,82,86,spread butter over a slice of bread,video_918.mp4
5250,4,87,104,put chicken and cheese on top the bread,video_918.mp4
